,classname,numberOfBugsFoundUntil,numberOfNonTrivialBugsFoundUntil,numberOfMajorBugsFoundUntil,numberOfCriticalBugsFoundUntil,numberOfHighPriorityBugsFoundUntil,bugs,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,
950,org::eclipse::jdt::internal::compiler::ast::CharLiteral , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
951,org::eclipse::jdt::internal::codeassist::impl::AssistParser , 34 , 28 , 2 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 
952,org::eclipse::jdt::internal::core::ImportDeclaration , 7 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
953,org::eclipse::jdt::internal::core::jdom::SiblingEnumeration , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
954,org::eclipse::jdt::internal::codeassist::complete::CompletionOnSingleNameReference , 3 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
955,org::eclipse::jdt::internal::core::Initializer , 7 , 7 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
956,org::eclipse::jdt::core::dom::rewrite::ASTRewrite , 13 , 11 , 3 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 
957,org::eclipse::jdt::internal::core::search::indexing::RemoveFromIndex , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
958,org::eclipse::jdt::internal::compiler::ast::NameReference , 3 , 3 , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 
959,org::eclipse::jdt::core::dom::EnumConstantDeclaration , 9 , 7 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
960,org::eclipse::jdt::internal::core::search::matching::FieldLocator , 24 , 21 , 1 , 0 , 2 , 1 , 0 , 0 , 0 , 0 , 
961,org::eclipse::jdt::internal::core::SourceField , 13 , 12 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 
962,org::eclipse::jdt::core::dom::DefaultBindingResolver , 110 , 101 , 11 , 5 , 10 , 1 , 0 , 0 , 0 , 0 , 
963,org::eclipse::jdt::internal::compiler::parser::RecoveredLocalVariable , 2 , 2 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
964,org::eclipse::jdt::internal::codeassist::select::SelectionOnParameterizedSingleTypeReference , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
965,org::eclipse::jdt::internal::formatter::comment::JavaDocLine , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
966,org::eclipse::jdt::internal::codeassist::complete::CompletionOnBrankStatementLabel , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
967,org::eclipse::jdt::core::dom::QualifiedType , 6 , 5 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
968,org::eclipse::jdt::internal::core::ReconcileWorkingCopyOperation , 31 , 26 , 5 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 
969,org::eclipse::jdt::internal::core::builder::CompilationParticipantResult , 3 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
970,org::eclipse::jdt::core::compiler::CompilationParticipant , 5 , 3 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
971,org::eclipse::jdt::internal::compiler::lookup::MethodBinding , 34 , 31 , 6 , 3 , 0 , 3 , 0 , 0 , 0 , 0 , 
972,org::eclipse::jdt::internal::core::hierarchy::HierarchyResolver , 36 , 32 , 6 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
973,org::eclipse::jdt::internal::compiler::ast::ParameterizedSingleTypeReference , 29 , 28 , 4 , 0 , 1 , 1 , 0 , 0 , 0 , 0 , 
974,org::eclipse::jdt::internal::codeassist::complete::CompletionOnJavadocMessageSend , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
975,org::eclipse::jdt::internal::core::search::indexing::AddFolderToIndex , 5 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
976,org::eclipse::jdt::internal::core::BasicCompilationUnit , 3 , 3 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
977,org::eclipse::jdt::internal::compiler::lookup::BinaryTypeBinding , 46 , 45 , 12 , 4 , 0 , 1 , 0 , 1 , 0 , 0 , 
978,org::eclipse::jdt::internal::compiler::lookup::RawTypeBinding , 24 , 24 , 3 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
979,org::eclipse::jdt::internal::core::SortElementsOperation , 14 , 13 , 2 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
980,org::eclipse::jdt::internal::compiler::lookup::CompilationUnitScope , 34 , 33 , 5 , 0 , 1 , 4 , 0 , 0 , 0 , 0 , 
981,org::eclipse::jdt::core::search::FieldDeclarationMatch , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
982,org::eclipse::jdt::core::jdom::DOMException , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
983,org::eclipse::jdt::internal::compiler::flow::UnconditionalFlowInfo , 15 , 15 , 2 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 
984,org::eclipse::jdt::internal::core::util::ConstantValueAttribute , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
985,org::eclipse::jdt::internal::codeassist::complete::CompletionOnClassLiteralAccess , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
986,org::eclipse::jdt::internal::compiler::batch::FileSystem , 18 , 14 , 2 , 0 , 1 , 0 , 0 , 0 , 0 , 0 , 
987,org::eclipse::jdt::internal::compiler::problem::ShouldNotImplement , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
988,org::eclipse::jdt::internal::codeassist::complete::CompletionScanner , 24 , 19 , 4 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
989,org::eclipse::jdt::internal::compiler::ast::NumberLiteral , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
990,org::eclipse::jdt::internal::eval::CodeSnippetScope , 11 , 11 , 1 , 0 , 0 , 2 , 0 , 0 , 0 , 0 , 
991,org::eclipse::jdt::internal::codeassist::select::SelectionOnImportReference , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
992,org::eclipse::jdt::internal::compiler::codegen::Label , 10 , 9 , 2 , 2 , 2 , 0 , 0 , 0 , 0 , 0 , 
993,org::eclipse::jdt::internal::compiler::ast::JavadocQualifiedTypeReference , 23 , 21 , 3 , 1 , 1 , 0 , 0 , 0 , 0 , 0 , 
994,org::eclipse::jdt::internal::core::search::matching::JavaSearchPattern , 21 , 18 , 1 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
995,org::eclipse::jdt::core::dom::RecoveredVariableBinding , 4 , 2 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
996,org::eclipse::jdt::core::CompletionProposal , 19 , 14 , 0 , 0 , 0 , 1 , 0 , 0 , 0 , 0 , 
